episode,prompt,avg_reward,best_reward,reward_1,reward_2,reward_3,reward_4,timestamp
12,aerial view of massive mars craters on fractured terrain with terraced rims and central peaks,-0.2307510350896086,0.01969992133461417,-0.23540423141441083,-0.22899966409011913,-0.2309595810670599,-0.22764066378684442,2025-06-24 16:00:36
13,ground view of small mars craters on smooth red plain with eroded rims and sandy centers,-0.21432124848514772,0.01969992133461417,-0.22269642790139138,-0.22365393797709446,-0.2210718272863725,-0.18986280077573242,2025-06-24 16:01:20
14,ground view of buried mars craters on dusty terrain with hidden rims and obscured centers,-0.38888195026903194,0.01969992133461417,-0.1646477354877823,-0.8963368271788941,-0.6475705872134851,0.1530273488040338,2025-06-24 16:02:04
15,ground view of mixed mars craters on volcanic terrain with irregular rims and debris interiors,-0.16770218856731356,0.01969992133461417,-0.8841015832221566,-0.10477212199858306,0.28802740995547005,0.030037540996015428,2025-06-24 16:02:47
16,ground view of buried mars craters on dusty terrain with hidden rims and obscured centers,-0.548516346015715,0.01969992133461417,-0.23937966805627198,-0.3756135209271291,-0.8516863095613667,-0.7273858855180924,2025-06-24 16:03:33
17,aerial view of flooded mars craters on sedimentary terrain with submerged rims and filled basins,-0.587821059577743,0.01969992133461417,-0.8000222579114298,-0.4461076949421359,-0.6719515847840186,-0.4332027006733877,2025-06-24 16:04:19
18,ground view of small mars craters on smooth red plain with eroded rims and sandy centers,0.6465998630309493,0.6465998630309493,0.7919723226643309,1.1224337683961818,1.583680752297503,-0.9116873912342186,2025-06-24 16:05:08
19,aerial view of flooded mars craters on sedimentary terrain with submerged rims and filled basins,-0.17445608846053293,0.6465998630309493,-0.1697877298145402,0.045422204889314415,0.32207162198963935,-0.8955304509065453,2025-06-24 16:05:52
20,aerial view of hexagonal mars craters on polygonal terrain with angular rims and geometric patterns,-0.3751780748799894,0.6465998630309493,-0.03348223809161883,-0.7100539817925812,-0.8708751899604731,0.11369911032471551,2025-06-24 16:06:36
21,aerial view of ancient mars craters on heavily cratered surface with degraded rims,-0.19080368519473126,0.6465998630309493,0.9789153335859387,-0.8716238600866805,-0.43353952468448004,-0.4369666895937033,2025-06-24 16:07:21
22,ground view of mixed mars craters on volcanic terrain with irregular rims and debris interiors,-0.7923630980869871,0.6465998630309493,-0.8880552661310576,-0.5892183861549382,-0.8267078411959773,-0.8654708988659756,2025-06-24 16:08:06
23,aerial view of impact mars craters on debris terrain with blocky rims and fragmented centers,-0.5305638906697798,0.6465998630309493,-0.8675713165969555,0.29334518149558975,-0.7308564872319587,-0.817172940345795,2025-06-24 16:08:50
24,aerial view of complex mars craters on mountainous terrain with multi-ring rims and terraces,-0.26211854876897595,0.6465998630309493,0.7073646941760247,-0.7524989988183867,-0.09098767326043117,-0.9123522171731107,2025-06-24 16:09:33
25,ground view of clustered mars craters on hilly terrain with overlapping rims and merged centers,-0.43653249749355905,0.6465998630309493,-0.11048859447520717,-0.5986974186409459,-0.10566807581113276,-0.9312759010469503,2025-06-24 16:10:17
26,ground view of tiny mars craters on windswept surface with weathered rims and smooth centers,-0.5416759844262746,0.6465998630309493,-0.8651923419662533,0.32025728694015687,-0.7382133270454898,-0.8835555556335123,2025-06-24 16:11:02
27,ground view of tiny mars craters on windswept surface with weathered rims and smooth centers,0.2291420660994975,0.6465998630309493,-0.36308396099995977,-0.8485031452957361,0.3219838653533836,1.8061715053403025,2025-06-24 16:11:46
28,ground view of wind-carved mars craters on eroded terrain with sculpted rims and polished interiors,0.04764896585407112,0.6465998630309493,0.4110722465388093,-0.837272660105815,0.41843051522812025,0.19836576175516996,2025-06-24 16:12:29
29,aerial view of impact mars craters on debris terrain with blocky rims and fragmented centers,-0.6559980763185138,0.6465998630309493,-0.8343823396791491,-0.5935970809985739,-0.7358430987433294,-0.4601697858530027,2025-06-24 16:13:13
30,ground view of fresh mars craters on pristine red surface with sharp rims and crisp shadows,-0.2926294511066009,0.6465998630309493,0.8167164203504481,-0.8326308080461162,-0.4813358870784903,-0.673267529652245,2025-06-24 16:13:57
31,aerial view of recent mars craters on smooth terrain with sharp rims and clean interiors,-0.370289744807648,0.6465998630309493,-0.22860045962347358,-0.8687672399746045,0.12218246100711226,-0.505973740639626,2025-06-24 16:14:43
32,aerial view of hexagonal mars craters on polygonal terrain with angular rims and geometric patterns,-0.37732678991369817,0.6465998630309493,0.006926177363501397,-0.3803413328739291,-0.8069904309057422,-0.32890157323862274,2025-06-24 16:15:27
33,aerial view of hexagonal mars craters on polygonal terrain with angular rims and geometric patterns,-0.46651506849354574,0.6465998630309493,-0.6979944046787732,-0.4643395350879552,0.13174095125886134,-0.835467285466316,2025-06-24 16:16:11
34,aerial view of multi-generational mars craters on layered terrain with overlapping rims and superimposed features,-0.2064917161319446,0.6465998630309493,-0.43675065684630016,-0.2652025757714717,-0.8082500089337669,0.6842363770237603,2025-06-24 16:16:56
35,aerial view of large mars craters on dusty red terrain with raised rims and dark interiors,0.5389347942782519,0.6465998630309493,1.2797908600081462,-0.8496861266720304,-0.22837606307617628,1.954010506853068,2025-06-24 16:17:40
36,aerial view of ancient mars craters on heavily cratered surface with degraded rims,-0.05154556845514674,0.6465998630309493,-0.4241966535303978,-0.32674081833780666,-0.8539851671430233,1.3987403651906407,2025-06-24 16:18:25
37,ground view of double mars craters on fractured terrain with twin rims and divided centers,0.27461074200590396,0.6465998630309493,0.5045559447428959,-0.8764391177000451,0.4657977879321993,1.0045283530485658,2025-06-24 16:19:10
38,ground view of clustered mars craters on hilly terrain with overlapping rims and merged centers,-0.12629014738978644,0.6465998630309493,0.11102023460558236,0.06149370888339785,-0.9096901757447456,0.23201564269661967,2025-06-24 16:19:54
39,aerial view of hexagonal mars craters on polygonal terrain with angular rims and geometric patterns,0.6533631210505844,0.6533631210505844,2.695706702928548,0.25079021390823447,-0.9093168588227472,0.5762724261883021,2025-06-24 16:20:43
40,ground view of mixed mars craters on volcanic terrain with irregular rims and debris interiors,0.5228556196642289,0.6533631210505844,-0.2583020639135978,-0.9688388985842218,3.065368498204108,0.25319494295062717,2025-06-24 16:21:27
41,aerial view of hexagonal mars craters on polygonal terrain with angular rims and geometric patterns,0.0694539199604746,0.6533631210505844,-0.5248536687374893,-0.8974737678968224,1.5135059084388622,0.1866372080373479,2025-06-24 16:22:13
42,ground view of wind-carved mars craters on eroded terrain with sculpted rims and polished interiors,0.20909509503287035,0.6533631210505844,-0.5452065842072373,0.6748471008334325,1.6843222628643566,-0.9775823993590703,2025-06-24 16:22:57
43,ground view of tiny mars craters on windswept surface with weathered rims and smooth centers,-0.6179390275684674,0.6533631210505844,-0.2956906253806384,-0.6145662428970344,-0.9598642679558015,-0.6016349740403951,2025-06-24 16:23:41
44,aerial view of elongated mars craters on stratified terrain with asymmetric rims and grooves,0.28220944889484034,0.6533631210505844,1.5133322327710899,0.6172294372817783,-0.02352432643609954,-0.9781995480374072,2025-06-24 16:24:25
45,ground view of mixed mars craters on volcanic terrain with irregular rims and debris interiors,-0.4050747850153348,0.6533631210505844,0.5897556572468236,-0.9964963112421856,-0.3395346330176007,-0.8740238530483764,2025-06-24 16:25:09
46,ground view of mixed mars craters on volcanic terrain with irregular rims and debris interiors,0.028772181941092656,0.6533631210505844,-0.47582414507412113,-0.993037873449944,0.44583034112051717,1.1381204051679186,2025-06-24 16:25:55
47,ground view of eroded mars craters on weathered terrain with worn rims and softened edges,0.7310098395632295,0.7310098395632295,-1.0374269456645733,0.9252306101095797,0.36749268591005685,2.668743007897855,2025-06-24 16:26:44
48,ground view of shallow mars craters on flat plain with gentle rims and filled centers,0.14645335525800882,0.7310098395632295,-1.0216675935818118,0.7759817703560496,-0.4983651523836753,1.3298643966414727,2025-06-24 16:27:28
49,aerial view of flooded mars craters on sedimentary terrain with submerged rims and filled basins,-1.0021586907285969,0.7310098395632295,-1.0502592164271045,-1.0092171442543096,-0.9745792011164868,-0.9745792011164868,2025-06-24 16:28:12
50,ground view of bowl-shaped mars craters on sandy terrain with rounded rims and curved interiors,-0.8955746228699359,0.7310098395632295,-0.9417874218470988,-0.9051813266557647,-0.8797456106903357,-0.8555841322865445,2025-06-24 16:28:57
51,ground view of fresh mars craters on pristine red surface with sharp rims and crisp shadows,-0.8214675158917861,0.7310098395632295,-0.8555841322865445,-0.8297197397488006,-0.8141753967061632,-0.7863907948256363,2025-06-24 16:29:43
52,ground view of simple mars craters on uniform terrain with basic rims and plain interiors,-0.7545752343776835,0.7310098395632295,-0.7863907948256363,-0.7556084057059903,-0.7381508684895538,-0.7381508684895538,2025-06-24 16:30:27
53,ground view of eroded mars craters on weathered terrain with worn rims and softened edges,-0.7044297998824336,0.7310098395632295,-0.7297178901561772,-0.7033290942340161,-0.6923361075697706,-0.6923361075697706,2025-06-24 16:31:11
54,aerial view of elongated mars craters on stratified terrain with asymmetric rims and grooves,-0.6307425546214203,0.7310098395632295,-0.6617868773476904,-0.6372728932977864,-0.6265234792320159,-0.5973869686081885,2025-06-24 16:31:55
55,aerial view of complex mars craters on mountainous terrain with multi-ring rims and terraces,-0.5575683808997309,0.7310098395632295,-0.5681180942394405,-0.5681180942394405,-0.5517636031414995,-0.5422737319785433,2025-06-24 16:32:39
56,aerial view of recent mars craters on smooth terrain with sharp rims and clean interiors,-0.5126589395801392,0.7310098395632295,-0.5422737319785433,-0.5328467122777861,-0.5024134879055461,-0.47310182615868124,2025-06-24 16:33:25
57,ground view of shallow mars craters on flat plain with gentle rims and filled centers,-0.4365865493452963,0.7310098395632295,-0.45137323521732003,-0.45137323521732003,-0.4217998634732725,-0.4217998634732725,2025-06-24 16:34:09
58,aerial view of deep mars craters on canyon terrain with vertical rims and steep walls,-0.3963628706994382,0.7310098395632295,-0.40550612082701337,-0.4019338617685814,-0.389005750101079,-0.389005750101079,2025-06-24 16:34:54
59,ground view of double mars craters on fractured terrain with twin rims and divided centers,-0.3243407783590315,0.7310098395632295,-0.3602612494313606,-0.32458058732819406,-0.32458058732819406,-0.28794068934837735,2025-06-24 16:35:38
60,ground view of eroded mars craters on weathered terrain with worn rims and softened edges,-0.2191904735173113,0.7310098395632295,-0.2561380029933647,-0.2248778165879194,-0.2248778165879194,-0.17086825790004184,2025-06-24 16:36:22
61,ground view of eroded mars craters on weathered terrain with worn rims and softened edges,-0.03570545001192984,0.7310098395632295,-0.14282180004771935,0.0,0.0,0.0,2025-06-24 16:37:08
62,aerial view of flooded mars craters on sedimentary terrain with submerged rims and filled basins,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:37:53
63,aerial view of impact mars craters on debris terrain with blocky rims and fragmented centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:38:37
64,aerial view of impact mars craters on debris terrain with blocky rims and fragmented centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:39:21
65,ground view of mixed mars craters on volcanic terrain with irregular rims and debris interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:40:04
66,aerial view of ancient mars craters on heavily cratered surface with degraded rims,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:40:51
67,aerial view of medium mars craters on rocky terrain with sharp rims and layered interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:41:35
68,aerial view of impact mars craters on debris terrain with blocky rims and fragmented centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:42:19
69,aerial view of medium mars craters on rocky terrain with sharp rims and layered interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:43:03
70,aerial view of impact mars craters on debris terrain with blocky rims and fragmented centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:43:47
71,aerial view of flooded mars craters on sedimentary terrain with submerged rims and filled basins,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:44:33
72,ground view of bowl-shaped mars craters on sandy terrain with rounded rims and curved interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:45:18
73,aerial view of flooded mars craters on sedimentary terrain with submerged rims and filled basins,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:46:02
74,ground view of eroded mars craters on weathered terrain with worn rims and softened edges,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:46:46
75,ground view of clustered mars craters on hilly terrain with overlapping rims and merged centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:47:33
76,aerial view of complex mars craters on mountainous terrain with multi-ring rims and terraces,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:48:21
77,ground view of eroded mars craters on weathered terrain with worn rims and softened edges,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:49:05
78,aerial view of recent mars craters on smooth terrain with sharp rims and clean interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:49:50
79,aerial view of chain mars craters on linear terrain with connected rims and linked centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:50:34
80,aerial view of multi-generational mars craters on layered terrain with overlapping rims and superimposed features,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:51:18
81,aerial view of multi-generational mars craters on layered terrain with overlapping rims and superimposed features,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:52:04
82,ground view of tiny mars craters on windswept surface with weathered rims and smooth centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:52:48
83,aerial view of complex mars craters on mountainous terrain with multi-ring rims and terraces,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:53:32
84,ground view of tiny mars craters on windswept surface with weathered rims and smooth centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:54:15
85,ground view of clustered mars craters on hilly terrain with overlapping rims and merged centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:54:59
86,aerial view of hexagonal mars craters on polygonal terrain with angular rims and geometric patterns,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:55:44
87,ground view of buried mars craters on dusty terrain with hidden rims and obscured centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:56:28
88,ground view of mixed mars craters on volcanic terrain with irregular rims and debris interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:57:36
89,aerial view of elongated mars craters on stratified terrain with asymmetric rims and grooves,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:58:24
90,ground view of bowl-shaped mars craters on sandy terrain with rounded rims and curved interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:59:07
91,ground view of tiny mars craters on windswept surface with weathered rims and smooth centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 16:59:53
92,ground view of small mars craters on smooth red plain with eroded rims and sandy centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:00:37
93,aerial view of chain mars craters on linear terrain with connected rims and linked centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:01:21
94,aerial view of flooded mars craters on sedimentary terrain with submerged rims and filled basins,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:02:05
95,ground view of double mars craters on fractured terrain with twin rims and divided centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:02:49
96,ground view of clustered mars craters on hilly terrain with overlapping rims and merged centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:03:34
97,ground view of fresh mars craters on pristine red surface with sharp rims and crisp shadows,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:04:18
98,aerial view of chain mars craters on linear terrain with connected rims and linked centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:05:02
99,ground view of eroded mars craters on weathered terrain with worn rims and softened edges,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:05:45
100,aerial view of large mars craters on dusty red terrain with raised rims and dark interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:06:29
101,ground view of fresh mars craters on pristine red surface with sharp rims and crisp shadows,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:07:14
102,ground view of eroded mars craters on weathered terrain with worn rims and softened edges,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:07:58
103,aerial view of impact mars craters on debris terrain with blocky rims and fragmented centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:08:41
104,aerial view of massive mars craters on fractured terrain with terraced rims and central peaks,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:09:24
105,ground view of eroded mars craters on weathered terrain with worn rims and softened edges,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:10:07
106,ground view of double mars craters on fractured terrain with twin rims and divided centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:10:53
107,ground view of mixed mars craters on volcanic terrain with irregular rims and debris interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:11:36
108,aerial view of massive mars craters on fractured terrain with terraced rims and central peaks,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:12:20
109,aerial view of large mars craters on dusty red terrain with raised rims and dark interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:13:03
110,ground view of mixed mars craters on volcanic terrain with irregular rims and debris interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:13:47
111,aerial view of large mars craters on dusty red terrain with raised rims and dark interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:14:32
112,ground view of small mars craters on smooth red plain with eroded rims and sandy centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:15:16
113,ground view of shallow mars craters on flat plain with gentle rims and filled centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:15:59
114,ground view of simple mars craters on uniform terrain with basic rims and plain interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:16:43
115,aerial view of flooded mars craters on sedimentary terrain with submerged rims and filled basins,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:17:26
116,aerial view of multi-generational mars craters on layered terrain with overlapping rims and superimposed features,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:18:11
117,ground view of eroded mars craters on weathered terrain with worn rims and softened edges,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:18:55
118,ground view of clustered mars craters on hilly terrain with overlapping rims and merged centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:19:38
119,aerial view of recent mars craters on smooth terrain with sharp rims and clean interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:20:22
120,aerial view of large mars craters on dusty red terrain with raised rims and dark interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:21:06
121,aerial view of impact mars craters on debris terrain with blocky rims and fragmented centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:21:50
122,aerial view of medium mars craters on rocky terrain with sharp rims and layered interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:22:34
123,aerial view of large mars craters on dusty red terrain with raised rims and dark interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:23:17
124,ground view of clustered mars craters on hilly terrain with overlapping rims and merged centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:24:00
125,ground view of buried mars craters on dusty terrain with hidden rims and obscured centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:24:43
126,aerial view of complex mars craters on mountainous terrain with multi-ring rims and terraces,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:25:28
127,ground view of clustered mars craters on hilly terrain with overlapping rims and merged centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:26:12
128,aerial view of impact mars craters on debris terrain with blocky rims and fragmented centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:26:55
129,ground view of buried mars craters on dusty terrain with hidden rims and obscured centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:27:39
130,aerial view of large mars craters on dusty red terrain with raised rims and dark interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:28:22
131,aerial view of flooded mars craters on sedimentary terrain with submerged rims and filled basins,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:29:07
132,aerial view of complex mars craters on mountainous terrain with multi-ring rims and terraces,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:29:52
133,aerial view of elongated mars craters on stratified terrain with asymmetric rims and grooves,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:30:35
134,aerial view of elongated mars craters on stratified terrain with asymmetric rims and grooves,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:31:18
135,aerial view of deep mars craters on canyon terrain with vertical rims and steep walls,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:32:02
136,ground view of double mars craters on fractured terrain with twin rims and divided centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:32:47
137,aerial view of hexagonal mars craters on polygonal terrain with angular rims and geometric patterns,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:33:31
138,ground view of eroded mars craters on weathered terrain with worn rims and softened edges,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:34:14
139,aerial view of impact mars craters on debris terrain with blocky rims and fragmented centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:34:57
140,ground view of mixed mars craters on volcanic terrain with irregular rims and debris interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:35:41
141,ground view of double mars craters on fractured terrain with twin rims and divided centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:36:25
142,aerial view of impact mars craters on debris terrain with blocky rims and fragmented centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:37:08
143,aerial view of elongated mars craters on stratified terrain with asymmetric rims and grooves,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:37:52
144,ground view of buried mars craters on dusty terrain with hidden rims and obscured centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:38:35
145,aerial view of hexagonal mars craters on polygonal terrain with angular rims and geometric patterns,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:39:18
146,aerial view of deep mars craters on canyon terrain with vertical rims and steep walls,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:40:04
147,aerial view of elongated mars craters on stratified terrain with asymmetric rims and grooves,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:40:47
148,ground view of tiny mars craters on windswept surface with weathered rims and smooth centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:41:31
149,aerial view of deep mars craters on canyon terrain with vertical rims and steep walls,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:42:14
150,ground view of double mars craters on fractured terrain with twin rims and divided centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:42:57
151,aerial view of chain mars craters on linear terrain with connected rims and linked centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:43:43
152,aerial view of multi-generational mars craters on layered terrain with overlapping rims and superimposed features,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:44:27
153,ground view of buried mars craters on dusty terrain with hidden rims and obscured centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:45:10
154,aerial view of medium mars craters on rocky terrain with sharp rims and layered interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:45:54
155,ground view of small mars craters on smooth red plain with eroded rims and sandy centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:46:37
156,aerial view of elongated mars craters on stratified terrain with asymmetric rims and grooves,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:47:23
157,ground view of wind-carved mars craters on eroded terrain with sculpted rims and polished interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:48:07
158,aerial view of massive mars craters on fractured terrain with terraced rims and central peaks,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:48:51
159,ground view of shallow mars craters on flat plain with gentle rims and filled centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:49:35
160,ground view of eroded mars craters on weathered terrain with worn rims and softened edges,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:50:19
161,ground view of bowl-shaped mars craters on sandy terrain with rounded rims and curved interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:51:04
162,aerial view of large mars craters on dusty red terrain with raised rims and dark interiors,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:51:47
163,ground view of shallow mars craters on flat plain with gentle rims and filled centers,0.0,0.7310098395632295,0.0,0.0,0.0,0.0,2025-06-24 17:52:31
